1
149.76	0.00316
151.36	0.00621
152.56	0.00759
154.06	0.00949
155.36	0.01464
156.76	0.0184
158.06	0.02186
159.56	0.02482
161.16	0.02814
162.26	0.03122
163.66	0.03329
165.16	0.03858
166.66	0.0481
168.46	0.0569
170.06	0.0638
171.36	0.0757
172.76	0.09
174.16	0.1021
175.46	0.1276
176.96	0.154
178.46	0.1909
179.76	0.2277
181.06	0.2685
182.56	0.3143
184.16	0.3587
185.86	0.3862
187.26	0.3949
188.86	0.3895
190.26	0.3676
191.76	0.3352
193.26	0.3016
194.76	0.2571
196.36	0.2178
197.76	0.184
199.86	0.1353
200.56	0.1232
201.96	0.1062
203.36	0.0911
204.86	0.0776
206.36	0.0657
207.76	0.0577
